"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","INCOME_ZIP",,,"AvgFamilyIncAdj",1,8,9,"Avg. family income","PROFNUM",0,0,,0,0,0,40,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","INCOME_ZIP",,,"AvgFamilyIncAdj_m",1,8,13,"AvgFamilyIncAdj MOE","PROFNUM",0,0,,0,0,0,72,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","INCOME_ZIP",,,"Fs_client",1,8,16,"Persons receiving food stamps","PROFNUM",0,0,,0,0,0,96,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"PctChgAvgFamilyIncAdj",1,8,14,"% change in avg. family income","PROFNUM",0,0,,0,0,0,80,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","INCOME_ZIP",,,"PctPoorChildren",1,8,7,"% children in poverty","PROFNUM",0,0,,0,0,0,24,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","INCOME_ZIP",,,"PctPoorChildren_m",1,8,11,"% children in poverty MOE","PROFNUM",0,0,,0,0,0,56,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
"WORK","INCOME_ZIP",,,"PctPoorElderly",1,8,8,"% seniors in poverty","PROFNUM",0,0,,0,0,0,32,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","INCOME_ZIP",,,"PctPoorElderly_m",1,8,12,"% seniors in poverty MOE","PROFNUM",0,0,,0,0,0,64,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",6
"WORK","INCOME_ZIP",,,"PctPoorPersons",1,8,6,"Poverty rate (%)","PROFNUM",0,0,,0,0,0,16,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","INCOME_ZIP",,,"PctPoorPersons_m",1,8,10,"Poverty rate (%) MOE","PROFNUM",0,0,,0,0,0,48,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","INCOME_ZIP",,,"Tanf_client",1,8,15,"Persons receiving TANF","PROFNUM",0,0,,0,0,0,88,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"Zip",2,5,2,"ZIP code (5-digit)","$ZIPA",0,0,,0,0,0,119,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"end_date",1,8,5,"End Date","DATE",9,0,,0,0,1,8,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"start_date",1,8,4,"Start Date","DATE",9,0,,0,0,1,0,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,104,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ZIP",,,"zip_nf",2,5,3,"Unformatted geography",,0,0,,0,0,0,124,588,"V9","21MAR18:14:59:01","21MAR18:14:59:01",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

