"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","INCOME_CLTR00",,,"AvgFamilyIncAdj",1,8,9,"Avg. family income",,0,0,,0,0,1,40,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","INCOME_CLTR00",,,"AvgFamilyIncAdj_m",1,8,13,"AvgFamilyIncAdj MOE",,0,0,,0,0,1,72,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","INCOME_CLTR00",,,"Cluster_tr2000",2,2,2,"Neighborhood cluster (tract-based, 2000)","$CLUS00A",0,0,,0,0,0,119,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"Fs_client",1,8,16,"Persons receiving food stamps",,0,0,,0,0,1,96,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"PctChgAvgFamilyIncAdj",1,8,14,"% change in avg. family income",,0,0,,0,0,1,80,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","INCOME_CLTR00",,,"PctPoorChildren",1,8,7,"% children in poverty",,0,0,,0,0,1,24,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","INCOME_CLTR00",,,"PctPoorChildren_m",1,8,11,"% children in poverty MOE",,0,0,,0,0,1,56,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
"WORK","INCOME_CLTR00",,,"PctPoorElderly",1,8,8,"% seniors in poverty",,0,0,,0,0,1,32,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","INCOME_CLTR00",,,"PctPoorElderly_m",1,8,12,"% seniors in poverty MOE",,0,0,,0,0,1,64,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",6
"WORK","INCOME_CLTR00",,,"PctPoorPersons",1,8,6,"Poverty rate (%)",,0,0,,0,0,1,16,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","INCOME_CLTR00",,,"PctPoorPersons_m",1,8,10,"Poverty rate (%) MOE",,0,0,,0,0,1,48,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","INCOME_CLTR00",,,"Tanf_client",1,8,15,"Persons receiving TANF",,0,0,,0,0,1,88,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"cluster_tr2000_nf",2,2,3,"Unformatted geography",,0,0,,0,0,0,121,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"end_date",1,8,5,"End Date","DATE",9,0,,0,0,1,8,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"start_date",1,8,4,"Start Date","DATE",9,0,,0,0,1,0,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_CLTR00",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,104,840,"V9","06MAR18:16:05:14","06MAR18:16:05:14",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

