"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_TR10",,,"Geo2010",2,11,2,"Census tract (2010)","$GEO10A",0,0,,0,0,0,207,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_TR10",,,"PctAPINonHispBridge_m",1,8,22,"% Asian/P.I. non-Hispanic MOE","PROFNUM",0,0,,0,0,0,144,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17
"WORK","POPULATION_TR10",,,"PctAsianPINonHispBridge",1,8,14,"% Asian/P.I. non-Hispanic","PROFNUM",0,0,,0,0,0,80,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","POPULATION_TR10",,,"PctBlackNonHispBridge",1,8,11,"% black non-Hispanic","PROFNUM",0,0,,0,0,0,56,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","POPULATION_TR10",,,"PctBlackNonHispBridge_m",1,8,19,"% black non-Hispanic MOE","PROFNUM",0,0,,0,0,0,120,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",10
"WORK","POPULATION_TR10",,,"PctChgPop65andOverYear",1,8,26,"% change senior population","PROFNUM",0,0,,0,0,0,176,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","POPULATION_TR10",,,"PctChgPopUnder18Years",1,8,25,"% change child population","PROFNUM",0,0,,0,0,0,168,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","POPULATION_TR10",,,"PctChgTotPop",1,8,24,"% change population","PROFNUM",0,0,,0,0,0,160,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","POPULATION_TR10",,,"PctFamiliesOwnChildFH_m",1,8,23,"% female-headed families with children MOE","PROFNUM",0,0,,0,0,0,152,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",21
"WORK","POPULATION_TR10",,,"PctFamiliesOwnChildrenFH",1,8,15,"% female-headed families with children","PROFNUM",0,0,,0,0,0,88,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",20
"WORK","POPULATION_TR10",,,"PctForeignBorn",1,8,10,"% foreign born","PROFNUM",0,0,,0,0,0,48,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
"WORK","POPULATION_TR10",,,"PctForeignBorn_m",1,8,18,"% foreign born MOE","PROFNUM",0,0,,0,0,0,112,8094,"V9","21MAR18:21:06:16","21MAR18:21:06:16",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",19
