"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_CNTY",,,"PctAPINonHispBridge_m",1,8,21,"% Asian/P.I. non-Hispanic MOE",,0,0,,0,0,1,136,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","POPULATION_CNTY",,,"PctAsianPINonHispBridge",1,8,13,"% Asian/P.I. non-Hispanic",,0,0,,0,0,1,72,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",15
"WORK","POPULATION_CNTY",,,"PctBlackNonHispBridge",1,8,10,"% black non-Hispanic",,0,0,,0,0,1,48,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","POPULATION_CNTY",,,"PctBlackNonHispBridge_m",1,8,18,"% black non-Hispanic MOE",,0,0,,0,0,1,112,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",10
"WORK","POPULATION_CNTY",,,"PctChgPop65andOverYear",1,8,25,"% change senior population",,0,0,,0,0,1,168,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","POPULATION_CNTY",,,"PctChgPopUnder18Years",1,8,24,"% change child population",,0,0,,0,0,1,160,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","POPULATION_CNTY",,,"PctChgTotPop",1,8,23,"% change population",,0,0,,0,0,1,152,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","POPULATION_CNTY",,,"PctFamiliesOwnChildFH_m",1,8,22,"% female-headed families with children MOE",,0,0,,0,0,1,144,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",20
"WORK","POPULATION_CNTY",,,"PctFamiliesOwnChildrenFH",1,8,14,"% female-headed families with children",,0,0,,0,0,1,80,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",19
"WORK","POPULATION_CNTY",,,"PctForeignBorn",1,8,9,"% foreign born",,0,0,,0,0,1,40,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17
"WORK","POPULATION_CNTY",,,"PctForeignBorn_m",1,8,17,"% foreign born MOE",,0,0,,0,0,1,104,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
"WORK","POPULATION_CNTY",,,"PctHisp",1,8,12,"% Hispanic",,0,0,,0,0,1,64,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",13
"WORK","POPULATION_CNTY",,,"PctHisp_m",1,8,20,"% Hispanic MOE",,0,0,,0,0,1,128,144,"V9","06MAR18:16:03:31","06MAR18:16:03:31",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",14
