"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_CL17",,,"PctAPINonHispBridge_m",1,8,22,"% Asian/P.I. non-Hispanic MOE","PROFNUM",0,0,,0,0,0,144,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17
"WORK","POPULATION_CL17",,,"PctAsianPINonHispBridge",1,8,14,"% Asian/P.I. non-Hispanic","PROFNUM",0,0,,0,0,0,80,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","POPULATION_CL17",,,"PctBlackNonHispBridge",1,8,11,"% black non-Hispanic","PROFNUM",0,0,,0,0,0,56,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","POPULATION_CL17",,,"PctBlackNonHispBridge_m",1,8,19,"% black non-Hispanic MOE","PROFNUM",0,0,,0,0,0,120,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",10
"WORK","POPULATION_CL17",,,"PctChgPop65andOverYear",1,8,26,"% change senior population","PROFNUM",0,0,,0,0,0,176,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","POPULATION_CL17",,,"PctChgPopUnder18Years",1,8,25,"% change child population","PROFNUM",0,0,,0,0,0,168,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","POPULATION_CL17",,,"PctChgTotPop",1,8,24,"% change population","PROFNUM",0,0,,0,0,0,160,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","POPULATION_CL17",,,"PctFamiliesOwnChildFH_m",1,8,23,"% female-headed families with children MOE","PROFNUM",0,0,,0,0,0,152,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",21
"WORK","POPULATION_CL17",,,"PctFamiliesOwnChildrenFH",1,8,15,"% female-headed families with children","PROFNUM",0,0,,0,0,0,88,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",20
"WORK","POPULATION_CL17",,,"PctForeignBorn",1,8,10,"% foreign born","PROFNUM",0,0,,0,0,0,48,308,"V9","09MAR21:11:32:42","09MAR21:11:32:42",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
