"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_ANC12",,,"PctAPINonHispBridge_m",1,8,22,"% Asian/P.I. non-Hispanic MOE","PROFNUM",0,0,,0,0,0,144,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17
"WORK","POPULATION_ANC12",,,"PctAsianPINonHispBridge",1,8,14,"% Asian/P.I. non-Hispanic","PROFNUM",0,0,,0,0,0,80,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","POPULATION_ANC12",,,"PctBlackNonHispBridge",1,8,11,"% black non-Hispanic","PROFNUM",0,0,,0,0,0,56,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","POPULATION_ANC12",,,"PctBlackNonHispBridge_m",1,8,19,"% black non-Hispanic MOE","PROFNUM",0,0,,0,0,0,120,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",10
"WORK","POPULATION_ANC12",,,"PctChgPop65andOverYear",1,8,26,"% change senior population","PROFNUM",0,0,,0,0,0,176,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","POPULATION_ANC12",,,"PctChgPopUnder18Years",1,8,25,"% change child population","PROFNUM",0,0,,0,0,0,168,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","POPULATION_ANC12",,,"PctChgTotPop",1,8,24,"% change population","PROFNUM",0,0,,0,0,0,160,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","POPULATION_ANC12",,,"PctFamiliesOwnChildFH_m",1,8,23,"% female-headed families with children MOE","PROFNUM",0,0,,0,0,0,152,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",21
"WORK","POPULATION_ANC12",,,"PctFamiliesOwnChildrenFH",1,8,15,"% female-headed families with children","PROFNUM",0,0,,0,0,0,88,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",20
"WORK","POPULATION_ANC12",,,"PctForeignBorn",1,8,10,"% foreign born","PROFNUM",0,0,,0,0,0,48,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
"WORK","POPULATION_ANC12",,,"PctForeignBorn_m",1,8,18,"% foreign born MOE","PROFNUM",0,0,,0,0,0,112,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",19
"WORK","POPULATION_ANC12",,,"PctHisp",1,8,13,"% Hispanic","PROFNUM",0,0,,0,0,0,72,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",14
"WORK","POPULATION_ANC12",,,"PctHisp_m",1,8,21,"% Hispanic MOE","PROFNUM",0,0,,0,0,0,136,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",15
"WORK","POPULATION_ANC12",,,"PctPop65andOverYears",1,8,9,"% senior","PROFNUM",0,0,,0,0,0,40,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",6
"WORK","POPULATION_ANC12",,,"PctPop65andOverYears_m",1,8,17,"% senior MOE","PROFNUM",0,0,,0,0,0,104,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","POPULATION_ANC12",,,"PctPopUnder18Years",1,8,8,"% children","PROFNUM",0,0,,0,0,0,32,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","POPULATION_ANC12",,,"PctPopUnder18Years_m",1,8,16,"% children MOE","PROFNUM",0,0,,0,0,0,96,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
